Station id,Station,Lat,Lon,CoordX,CoordY
433,GASTUCHE,50.7369167436605,4.64743631288187,4558.39,130835.71
434,GAVERE-ASPER,50.9329562655959,3.63842324722443,2311.93,131524.95
435,GEDINNE,50.011132244193,4.99664874231517,5335.87,128308.95
436,GEEL,51.1749940651832,4.99920771657225,5341.57,132379.95
438,GEMBLOUX,50.5694073467433,4.69388953998578,4661.81,130249.08
442,GENDRON-CELL,50.2104296437793,4.95553657755381,5244.34,128998.93
446,GENLY,50.3823657156608,3.91176285775707,2920.5,129596.51
447,GENTBRUGGE,51.0316811805701,3.75289662555865,2566.8,131873.15
449,GENT-DAMP,51.0650048298625,3.76014118766544,2582.93,131990.85
455,GENT-ST-P,50.9842427972076,3.83709059454478,2754.25,131705.74
457,GENVAL,50.7261897173631,4.51402712706091,4261.37,130798.08
458,G'BERGEN,50.7735544292777,3.87111916349035,2830.01,130964.3
459,GERONSTERE,50.4898505289236,5.86100549528206,7260.27,129971.2
462,GHLIN,50.4855637395208,3.91368807139013,2924.78,129956.24
470,GLONS,50.7428131964143,5.5242493532006,6510.52,130856.4
471,GODARVILLE,50.4940040561874,4.28494955448139,3751.35,129985.69
472,GODINNE,50.347232378482,4.87294007139415,5060.45,129474.23
474,GONTRODE,50.9836764360172,3.79915590426463,2669.79,131703.75
477,GOUVY,50.2313607357396,5.92321736206191,7398.78,129071.56
479,GOUY-PIETON,50.499936206494,4.32262975870951,3835.25,130006.4
480,GRAIDE,49.9369337712363,5.03812688621508,5428.22,128052.8
486,GROENENDAAL,50.7710524983717,4.44310553946601,4103.47,130955.52
488,G-BIJGAARDEN,50.8685169460025,4.27092962984422,3720.14,131298.07
489,GRUPONT,50.0820728581849,5.27903867495725,5964.58,128554.22
493,HAACHT,50.9682583893115,4.60960729049226,4474.17,131649.37
494,HAALTERT,50.9075709695508,4.02056711079319,3162.74,131435.54
496,HABAY,49.7054983555497,5.66378551932008,6821.18,127256.39
501,HAININ,50.4288518923306,3.76888432313942,2602.39,129758.46
502,HALANZY,49.557919620269,5.70012671720198,6902.09,126750.53
504,HALLE,50.7349675191531,4.20757617292134,3579.09,130828.88
507,HAMBOS,50.9426962378562,4.66626866844421,4600.32,131559.27
510,HAMOIR,50.4295840663513,5.53588639327674,6536.43,129761.01
514,HAM-S-HEURE,50.318813015611,4.40252882297226,4013.13,129375.37
515,HAM-S-SAMBRE,50.4519962595381,4.67553037587312,4620.94,129839.14
518,HANSBEKE,51.0733471585675,3.53480851487967,2081.25,132020.33
519,HARCHIES,50.4836546714084,3.69719608510485,2442.79,129949.58
520,HARELBEKE,50.8559980596542,3.33128952962918,1628.14,131254.03
521,HAREN-SUD,50.8879098575367,4.41241965935618,4035.15,131366.32
523,HASSELT,50.9352018579698,5.32059683879299,6057.11,131532.86
530,HAUTE-FLONE,50.5591578141702,5.3463909078042,6114.54,130213.25
532,HAVERSIN,50.2521039180361,5.20452726980978,5798.69,129143.57
535,HAVRE,50.4695568699783,4.055476138581,3240.46,129900.39
539,HEIDE,51.3558354023041,4.45564643046295,4131.39,133021.72
540,HEIST,51.3057867108095,3.23468606707991,1413.06,132843.85
541,HEIST-BERG,51.0699558746475,4.71568677581772,4710.34,132008.35
542,HEIZIJDE,50.988812496624,4.15897673542933,3470.89,131721.86
546,HEMIKSEM,51.1456864770376,4.34102419325717,3876.2,132276.18
550,HENNUYERES,50.6486164571444,4.1753684309752,3507.38,130526.22
553,HERENT,50.9070871253091,4.68870579898036,4650.27,131433.83
554,HERENTALS,51.1883592644995,4.84497741942907,4998.19,132427.29
559,HERNE,50.7195959901875,4.01698737033146,3154.77,130774.96
560,HERSEAUX,50.6976544228554,3.26421060056312,1478.79,130698.02
562,HERSTAL,50.6640506685932,5.60490892366808,6690.1,130580.27
563,HERZELE,50.8966899397046,3.8785146095236,2846.47,131397.22
565,HEUSDEN,51.0394441525969,5.28181002544848,5970.75,131900.56
566,HEVER,50.9956736516442,4.53476656765738,4307.54,131746.07
567,HEVERLEE,50.8594573274309,4.6917452182361,4657.04,131266.2
568,HILLEGEM,50.8881246946453,3.85115005883783,2785.55,131367.07
570,HOBOKEN-POLD,51.1775629315302,4.35637166806207,3910.37,132389.04
